timestamp,price,bid,ask,volume
94362,98.18790747923583,98.17178840400487,98.2040265544668,18
94475,98.21862097674807,98.19774478189252,98.23949717160362,4
94528,98.23941643761603,98.23318305392615,98.2456498213059,8
94611,98.26532893828201,98.2466032330413,98.28405464352272,3
94810,98.34200702025342,98.32528464520936,98.35872939529747,3
94865,98.39510500822111,98.37718527030937,98.41302474613285,5
94938,98.3941578900119,98.37105633060429,98.4172594494195,11
95019,98.47991912804268,98.4715593438681,98.48827891221727,19
95179,98.50349449070488,98.48206078267424,98.52492819873552,13
95356,98.6227201910621,98.61426404682548,98.63117633529872,7
95453,98.64506202173153,98.63456238635105,98.65556165711202,15
95541,98.7536016893125,98.7436859937276,98.76351738489741,10
95718,98.77761228708155,98.76437244295563,98.79085213120747,18
95890,98.83772701620326,98.82998229586062,98.8454717365459,7
96074,98.86195694756377,98.85197399246104,98.8719399026665,18
96128,99.00126418534293,98.98908194314618,99.01344642753969,18
96302,98.9919755134804,98.9800948310846,99.0038561958762,19
96480,98.96434807106792,98.95882681171254,98.9698693304233,20
96586,99.02155527030435,99.01596920109361,99.02714133951508,9
96650,99.05411173448046,99.04196307662703,99.06626039233389,19
96759,98.96980715097186,98.94532755373719,98.99428674820653,4
96872,98.93501508753134,98.91368938429916,98.95634079076352,2
96978,98.88250739441526,98.86599355224286,98.89902123658766,13
97118,99.10946955336932,99.10099531274201,99.11794379399663,8
97249,99.01160289271718,98.99047868820999,99.03272709722437,12
97306,98.99012952486491,98.97377649755639,99.00648255217344,5
97500,98.91881273776953,98.89484536764861,98.94278010789044,16
97688,98.88512973615313,98.87832458861611,98.89193488369015,8
97794,98.97170469594256,98.9663061361448,98.97710325574033,16
97844,98.91746632755218,98.89633741928597,98.93859523581838,11
97939,99.01362878590251,98.99025317015636,99.03700440164866,11
98004,99.118957034951,99.09561255200137,99.14230151790062,4
98188,99.13355125736165,99.11133786802982,99.15576464669347,3
98333,99.10034265814163,99.08362232487819,99.11706299140506,11
98460,98.98726412358423,98.97581205949676,98.99871618767169,6
98621,99.04015288193783,99.02216927662494,99.05813648725072,6
98814,98.84363816234378,98.82476695437794,98.86250937030962,20
98955,98.86149186845532,98.85298483585551,98.86999890105513,10
99080,98.9666630021929,98.95911603489843,98.97420996948738,1
99276,98.7669204856589,98.74261680685315,98.79122416446465,2
99372,98.9288043986633,98.91175662531428,98.94585217201232,20
99478,98.9048287922186,98.88990509106033,98.91975249337686,11
99547,98.87597787482035,98.86621795631736,98.88573779332334,11
99639,98.74123652316133,98.71980328705277,98.7626697592699,11
99803,98.58608542935026,98.58085751694435,98.59131334175618,7
99916,98.56011065087506,98.53937025075325,98.58085105099687,1
99978,98.49047724720978,98.47775850525072,98.50319598916884,14
100070,98.56025458904182,98.54768033754634,98.5728288405373,18
100216,98.49838763896778,98.49135906777504,98.50541621016053,16
100413,98.42730330875018,98.4190501785152,98.43555643898516,3
100471,98.3282000995577,98.31730192729539,98.33909827182002,11
100587,98.3581764651702,98.34977436110718,98.36657856923323,13
100678,98.34878150352192,98.32914180181649,98.36842120522735,18
100751,98.22681010136152,98.2039455779086,98.24967462481445,1
100911,98.42459028955862,98.40074144439659,98.44843913472066,6
101072,98.44496255181481,98.43585154228045,98.45407356134918,7
101226,98.47580873326848,98.45686479919233,98.49475266734463,18
101343,98.44000603056558,98.43308771213754,98.44692434899363,13
101539,98.38311874921209,98.36712549654135,98.39911200188283,16
101628,98.38970773256744,98.3829551653813,98.39646029975358,20
101800,98.39205678232963,98.38306328631441,98.40105027834485,1
101902,98.42376789268542,98.41712917079116,98.43040661457968,4
102030,98.48217149344755,98.46147396198621,98.50286902490889,16
102205,98.53174573564864,98.51390840799783,98.54958306329945,13
102302,98.49323085193964,98.48081044144283,98.50565126243646,13
102446,98.50260914589886,98.48881433744181,98.51640395435591,9
102553,98.52488641306303,98.50314483802035,98.54662798810571,19
102618,98.59678724316794,98.58985319074742,98.60372129558846,12
102806,98.6972433456037,98.68396361254626,98.71052307866113,19
102914,98.55249391281866,98.53112580852135,98.57386201711597,14
103101,98.50181278065831,98.48307142201054,98.52055413930609,16
103297,98.56878288499529,98.5622037839998,98.57536198599077,2
103475,98.50719077830263,98.4907663795972,98.52361517700805,17
103671,98.45823444456678,98.45082880707167,98.4656400820619,15
103765,98.35824666595305,98.33426543629248,98.38222789561361,6
103869,98.3731685911441,98.35970109315778,98.3866360891304,14
103970,98.33438845178658,98.30944306725101,98.35933383632215,5
104086,98.27967655943777,98.25852968604308,98.30082343283247,3
104235,98.39642187229488,98.38029458821548,98.41254915637428,18
104368,98.45658082994045,98.43323759172479,98.47992406815611,1
104568,98.3806374780903,98.36518623788132,98.3960887182993,14
104646,98.34171673859812,98.3249580559325,98.35847542126375,4
104723,98.36491883386793,98.34866515867839,98.38117250905748,4
104846,98.47580178795602,98.45324391670209,98.49835965920994,9
104994,98.35390496416632,98.33580921075205,98.37200071758059,19
105165,98.4163490669279,98.40847201351538,98.42422612034044,20
105317,98.4313263249313,98.42555067428167,98.43710197558094,11
105427,98.51785070806082,98.50747902096192,98.52822239515972,12
105482,98.54553864311771,98.53378132148917,98.55729596474625,10
105611,98.52790253851421,98.5089788816207,98.54682619540772,4
105719,98.61927256547348,98.6115848550541,98.62696027589286,15
105851,98.60916092418938,98.59124982796082,98.62707202041794,7
106014,98.69161841271371,98.68239060267159,98.70084622275583,14
106188,98.70120124614115,98.67978089829319,98.72262159398912,17
106278,98.54073577445027,98.53442343509803,98.5470481138025,17
106431,98.64354440392685,98.62095775209966,98.66613105575405,1
106525,98.76112219652912,98.75226692759249,98.76997746546574,7
106589,98.76140511758105,98.73804449619422,98.78476573896788,7
106709,98.84974083174193,98.83737379319044,98.86210787029341,15
106888,98.70522593644613,98.68660244923726,98.723849423655,8
107033,98.81452478640615,98.79974905162481,98.82930052118749,15
107128,98.9025078558096,98.88648118139744,98.91853453022176,12
107219,98.88022402384618,98.85847094844105,98.90197709925131,9
107292,98.86293756607023,98.85467941795825,98.8711957141822,19
107396,98.94011469213895,98.91797246839018,98.96225691588772,8
107498,98.93029211365776,98.92489106650777,98.93569316080774,1
107669,99.01181836208674,98.9885880533257,99.03504867084779,6
107721,99.0297892935561,99.00592919419495,99.05364939291727,9
107879,99.137842037164,99.11493237766263,99.16075169666539,12
108046,99.13671553105777,99.11817160793002,99.15525945418553,20
108197,99.226413213406,99.20972347028916,99.24310295652285,1
108377,99.4348967157132,99.41310914732667,99.45668428409972,18
108499,99.43414923410185,99.42317971557678,99.44511875262693,4
108672,99.65395368615671,99.63614179124441,99.67176558106901,9
108788,99.74717066573909,99.72904827363436,99.76529305784382,10
108886,99.82730186084471,99.80430811994981,99.85029560173962,20
109039,99.93749001673633,99.91927941026272,99.95570062320995,5
109095,99.78256776665766,99.77237924120342,99.7927562921119,14
109248,99.55336784902305,99.54060235060294,99.56613334744316,2
109447,99.52622410550846,99.51742580230024,99.53502240871669,8
109633,99.42559122333887,99.40782495154131,99.44335749513642,16
109774,99.27116438560518,99.24935161171325,99.2929771594971,18
109870,99.26406183473495,99.25318615367773,99.27493751579216,16
109952,99.25672915592214,99.24054852279998,99.2729097890443,6
110087,99.12835657551486,99.11026788262784,99.14644526840188,8
110227,99.15538504088255,99.14197558951885,99.16879449224625,11
110372,99.3151539083755,99.3049427236674,99.32536509308362,10
110540,99.3687382488149,99.34641038142105,99.39106611620876,19
110738,99.29615639484075,99.27227037516074,99.32004241452076,3
110908,99.36856604914222,99.34621609404826,99.39091600423617,13
111093,99.30822242893485,99.2972553138585,99.31918954401121,2
111181,99.34299463440453,99.32981079746949,99.35617847133958,19
111348,99.38363793048393,99.37577344743794,99.39150241352992,6
111418,99.27101175102639,99.26247526569513,99.27954823635766,2
111469,99.27981806093202,99.26577699636064,99.29385912550339,7
111562,99.23812395359684,99.21741973548289,99.25882817171079,3
111645,99.21645597900707,99.19916638423257,99.23374557378156,14
111798,99.134229572524,99.12913618977241,99.1393229552756,18
111899,99.17353915261512,99.1539259712069,99.19315233402334,1
112031,99.177773732474,99.17241540996137,99.18313205498661,1
112144,99.07941447982819,99.0698891656024,99.08893979405397,12
112273,99.1336667417696,99.11689332800624,99.15044015553296,6
112339,99.19066727831502,99.16919040172154,99.2121441549085,10
112463,99.09739510303653,99.08191275016317,99.1128774559099,14
112547,99.12390547958228,99.11205082279713,99.13576013636742,16
112688,99.12394035618514,99.10080247146128,99.14707824090901,13
112742,99.0759158346457,99.06634746894898,99.08548420034242,5
112846,99.06524993608612,99.05687024124832,99.07362963092392,12
112905,98.95899971925157,98.94649587059804,98.97150356790509,9
113091,98.88216902411406,98.87620981659984,98.88812823162829,4
113146,98.80711838975716,98.8011536886277,98.81308309088662,4
113302,98.76851474821912,98.75845998235772,98.77856951408052,5
113404,98.782601087218,98.76369724663358,98.80150492780241,1
113531,98.75015723322188,98.73475104853814,98.76556341790562,20
113616,98.76776274753269,98.75438623249725,98.78113926256812,4
113796,98.75995495414833,98.75267470309464,98.76723520520201,4
113973,98.7206816027758,98.71170866954168,98.72965453600992,7
114090,98.82610171418553,98.81394327745451,98.83826015091654,14
114215,98.63854895026914,98.63034147829653,98.64675642224175,18
114392,98.74181814521879,98.72720486636331,98.75643142407426,8
114442,98.67660565685381,98.67135066882844,98.68186064487918,3
114520,98.73731378256078,98.72933089270744,98.74529667241411,3
114700,98.63500286459438,98.62850190032184,98.64150382886693,4
114815,98.58054576560741,98.555999946549,98.60509158466583,9
114983,98.51094095320975,98.5049393492935,98.51694255712601,6
115043,98.55624278487741,98.53770745423724,98.57477811551759,14
115122,98.49570756403493,98.48880759462831,98.50260753344155,2
115174,98.56628922437656,98.55787897884943,98.57469946990369,12
115336,98.4716640315493,98.44756224841946,98.49576581467913,9
115409,98.42061978849351,98.41334314849544,98.42789642849158,13
115575,98.47321253012268,98.46277586830767,98.48364919193769,13
115747,98.50890817539594,98.48796998425523,98.52984636653666,4
115830,98.39881081968699,98.37988742221651,98.41773421715746,2
115920,98.53879405043511,98.5241405534243,98.55344754744593,19
116082,98.64557453377527,98.63694932256453,98.65419974498602,13
116223,98.52363702219377,98.50103801726372,98.54623602712381,5
116396,98.42099599450489,98.39758803479214,98.44440395421765,4
116551,98.39404263990333,98.37594316852586,98.4121421112808,1
116735,98.40457970119277,98.38422912682698,98.42493027555857,19
116929,98.43709018558872,98.41462731431461,98.45955305686282,17
117112,98.63420815536121,98.61544332249196,98.65297298823046,20
117186,98.51666034540948,98.50202175186307,98.53129893895589,13
117274,98.56942618091615,98.54764552049156,98.59120684134075,18
117337,98.7556454496089,98.74053409817121,98.7707568010466,16
117513,98.76929489433587,98.74690658164361,98.79168320702813,3
117688,98.7385014253735,98.72793828276832,98.74906456797868,17
117795,98.80327010643967,98.78726019504505,98.81928001783429,13
117948,98.8165375143681,98.8026537368389,98.83042129189728,19
118112,98.78695710124164,98.7801967040076,98.79371749847569,16
118276,98.69632618798605,98.6764214086929,98.71623096727919,1
118352,98.90198748309756,98.88891868991811,98.915056276277,2
118544,98.75946112013098,98.73862545442753,98.78029678583442,20
118671,98.71404212261098,98.69123990463447,98.73684434058748,18
118773,98.66422262840005,98.6524055443911,98.67603971240901,2
118880,98.59131427185528,98.5694279230632,98.61320062064736,11
119073,98.60314097833789,98.58380781697531,98.62247413970047,12
119238,98.49549764446594,98.48821717729882,98.50277811163306,8
119288,98.4137353360836,98.38944666241451,98.4380240097527,10
119478,98.5401759654731,98.52473626374102,98.55561566720517,4
119539,98.61445921634892,98.59302244315055,98.6358959895473,14
119616,98.55822982228683,98.5481440360618,98.56831560851187,7
119714,98.67176264589737,98.66245085581,98.68107443598475,7
119850,98.77938267195884,98.7722273570131,98.78653798690459,14
119911,98.91596067161593,98.89918444945798,98.93273689377389,15
120078,98.84811982855658,98.82995069465657,98.86628896245658,17
120162,98.85538766833568,98.83566338972942,98.87511194694194,18
120322,98.85370811347794,98.83193179126435,98.87548443569152,16
120502,98.8877903432224,98.86895398896992,98.90662669747489,6
120584,98.71549425252294,98.70842317330047,98.72256533174541,20
120716,98.63668220581584,98.61209219061175,98.66127222101994,8
120836,98.63464646038679,98.62168906045768,98.6476038603159,11
120961,98.59370659401331,98.58045168455716,98.60696150346946,17
121087,98.60620406310555,98.58434257447992,98.62806555173118,18
121217,98.56175967560628,98.54410800991614,98.57941134129642,7
121320,98.37978977117616,98.36230641939206,98.39727312296027,10
121458,98.4173469665933,98.39813903771969,98.43655489546691,6
121636,98.39706445674665,98.38121462717804,98.41291428631526,11
121715,98.40402122748114,98.38736510205922,98.42067735290306,14
121901,98.30142171331352,98.290703153709,98.31214027291803,14
121954,98.28350513695119,98.27559860271853,98.29141167118385,2
122055,98.28092881038692,98.27058924499804,98.29126837577581,6
122178,98.2626332929111,98.25639263643231,98.2688739493899,10
122280,98.2215012521451,98.2014293731842,98.24157313110601,2
122421,98.23606648870971,98.21370578123663,98.2584271961828,18
122528,98.20183509418732,98.18198683946986,98.22168334890478,18
122677,98.21274507061388,98.19176863556409,98.23372150566367,10
122739,98.35244078335825,98.32891108713487,98.37597047958162,13
122895,98.56269252541396,98.55143944579608,98.57394560503185,18
122958,98.50403945428955,98.49878014953606,98.50929875904305,9
123059,98.40275238523603,98.3803500233896,98.42515474708246,8
123203,98.30696256322099,98.28686040911683,98.32706471732516,18
123303,98.34073951716009,98.329855962724,98.35162307159618,6
123372,98.13699259618723,98.12825306455657,98.14573212781788,6
123553,98.15385414063753,98.14327189571135,98.16443638556372,9
123636,98.16955984287839,98.16134126588325,98.17777841987352,9
123687,98.1085552997578,98.10045918580182,98.11665141371377,5
123819,98.21859861395225,98.20166100731197,98.23553622059254,20
123946,98.11446198036218,98.10230026859891,98.12662369212545,11
124130,98.12065186629839,98.11125262598983,98.13005110660694,6
124313,98.2069703083137,98.19365168343829,98.22028893318911,18
124466,98.2463871138296,98.23954820275081,98.25322602490839,8
124570,98.2092247405932,98.1983532534498,98.2200962277366,20
124755,98.1478613742632,98.13336423048848,98.16235851803792,18
124807,98.2032497327683,98.19344277523963,98.21305669029697,20
124919,98.25190942769365,98.22773149137217,98.27608736401513,11
125066,98.4183221456775,98.40560462698181,98.43103966437317,18
125188,98.3212173518307,98.31572323723634,98.32671146642505,17
125333,98.22621972151867,98.21148362733537,98.24095581570198,10
125432,98.21765573095352,98.20624947581055,98.2290619860965,3
125506,98.31693942271606,98.30117992609678,98.33269891933534,1
125572,98.49073525994966,98.48151963045095,98.49995088944837,7
125730,98.51855868658085,98.49698371316113,98.54013366000056,14
125798,98.47195739640621,98.45201957989272,98.4918952129197,5
125854,98.40247604378528,98.3957256258266,98.40922646174397,2
125949,98.42067680931822,98.3997925135787,98.44156110505774,18
126017,98.36943665706379,98.35926369788396,98.37960961624361,13
126182,98.34334378461098,98.32573943931847,98.36094812990349,14
126312,98.46233452005329,98.44663783265207,98.4780312074545,20
126378,98.47501052513398,98.45489131320008,98.49512973706788,19
126439,98.46557694501799,98.44201599001465,98.48913790002132,4
126563,98.43598637534166,98.41524853738841,98.4567242132949,10
126635,98.40000571480626,98.38737744331665,98.41263398629586,1
126806,98.57931743032049,98.57119096083748,98.58744389980349,8
126890,98.57640483537241,98.55441548661132,98.59839418413351,10
126976,98.4336207987907,98.42265966872638,98.44458192885502,12
127028,98.33751106092528,98.33004635774661,98.34497576410395,1
127224,98.30391282628942,98.28697972854036,98.32084592403848,18
127414,98.36836510465893,98.34839917292427,98.3883310363936,12
127518,98.34606234934,98.33280925941948,98.35931543926053,17
127604,98.37605462735613,98.35435966001876,98.3977495946935,7
127683,98.42394727787239,98.41532011817691,98.43257443756787,19
127746,98.53439659218887,98.50951033118037,98.55928285319737,15
127936,98.3851306226338,98.37866773119062,98.39159351407697,3
128050,98.49006199136409,98.4753181831614,98.50480579956677,11
128191,98.56450298850046,98.55693868556854,98.57206729143239,8
128266,98.5578382592993,98.54896828791702,98.56670823068158,16
128431,98.5875343216514,98.57596740008701,98.5991012432158,10
128630,98.64709626603396,98.62594227074112,98.66825026132679,14
128723,98.7317255604612,98.7266289228079,98.7368221981145,8
128829,98.70478899367188,98.69425539697144,98.71532259037232,12
128913,98.59351722265302,98.57492561905607,98.61210882624997,11
129085,98.52014816852899,98.50903873260009,98.53125760445789,18
129162,98.53759275404089,98.52907735082299,98.54610815725879,20
129232,98.62389772703801,98.61609769366369,98.63169776041234,18
129332,98.49123038153337,98.4809656885215,98.50149507454525,3
129401,98.61251521849326,98.59488268860403,98.63014774838248,19
129599,98.51485277373537,98.50175008438435,98.52795546308639,19
129703,98.59911858755409,98.58324920107573,98.61498797403245,18
129873,98.54285499338758,98.52477683060194,98.56093315617322,5
130016,98.41128584655502,98.39449383145949,98.42807786165055,10
130100,98.51669485454018,98.50240083169676,98.53098887738359,17
130173,98.441390228053,98.42313665826542,98.45964379784057,20
130265,98.49846123503148,98.47831711360601,98.51860535645696,5
130429,98.55430015989931,98.53798390923839,98.57061641056023,5
130602,98.6413452797185,98.6175617745531,98.66512878488389,2
130708,98.64552904921838,98.63524190691638,98.65581619152039,8
130768,98.58758867010864,98.56921695810846,98.60596038210883,17
130910,98.45113545554854,98.42850441592218,98.4737664951749,2
131042,98.5668008535248,98.55973635326687,98.57386535378272,17
131162,98.59859464072909,98.58270763948732,98.61448164197085,6
131308,98.54473567467873,98.52666216841605,98.56280918094141,12
131508,98.45799798228187,98.44266472433078,98.47333124023295,13
131615,98.33319342177127,98.31786598612791,98.34852085741463,12
131753,98.24173283001872,98.224648610413,98.25881704962444,17
131838,98.24930021259193,98.23550223857681,98.26309818660705,8
131907,98.18461537322533,98.1766105650696,98.19262018138106,6
132049,98.17868890976466,98.16164850423533,98.19572931529399,4
132157,98.11712534094623,98.10985856699494,98.12439211489752,16
132329,98.15373592124422,98.14452184222318,98.16295000026525,6
132484,98.17725954113615,98.16078981090911,98.1937292713632,6
132568,98.1805993111282,98.16300850263045,98.19819011962596,2
132764,98.20972739242812,98.18627845501501,98.23317632984123,17
132917,98.24820173671394,98.23121458625803,98.26518888716984,19
132971,98.34147109752368,98.32004503132124,98.36289716372612,3
133076,98.2522263843538,98.23824231712142,98.26621045158619,16
133249,98.32435267593195,98.30733590164373,98.34136945022017,19
133345,98.45666386212353,98.4391996273453,98.47412809690177,17
133462,98.51681283596199,98.49336579706508,98.54025987485889,20
133529,98.62260736891979,98.61301109317621,98.63220364466336,13
133612,98.6643632888153,98.64217145497508,98.6865551226555,17
133769,98.69827954835151,98.67674926463972,98.71980983206329,20
133843,98.77414817899798,98.75715190306056,98.79114445493539,18
134021,98.92882385666836,98.90877619364764,98.94887151968908,3
134194,98.83588007603085,98.82009435630424,98.85166579575746,1
134354,98.69065216359627,98.67521127900304,98.7060930481895,12
134415,98.6632928200242,98.63952438746627,98.68706125258213,16
134562,98.583148128165,98.57113777188941,98.5951584844406,19
134637,98.52842969075914,98.50811251295197,98.54874686856631,3
134759,98.55609851803628,98.53913267103925,98.5730643650333,18
134913,98.55568779454458,98.53581488091734,98.57556070817182,1
135110,98.5640563353871,98.54860552279133,98.57950714798285,17
135161,98.52568748899016,98.50460174593304,98.54677323204727,14
135303,98.56404193041398,98.55691026608498,98.57117359474297,14
135502,98.5604539052735,98.54698267432484,98.57392513622217,12
135622,98.71762312952569,98.69278715604227,98.74245910300911,13
135724,98.59791040016526,98.58326104502513,98.6125597553054,12
135917,98.6705191755619,98.65442094843594,98.68661740268787,9
136045,98.54860989434741,98.5356472993114,98.56157248938341,5
136125,98.48391393996732,98.46395765606573,98.50387022386892,15
136216,98.56093877648351,98.54021715402564,98.58166039894138,18
136279,98.6171068758682,98.60889211568553,98.62532163605087,1
136352,98.65724911678952,98.64024420795431,98.67425402562472,3
136418,98.57628365705557,98.56602181709628,98.58654549701485,12
136488,98.47680835750108,98.45319465767979,98.50042205732238,13
136671,98.39553249954454,98.3848031148672,98.40626188422189,20
136735,98.53520322340023,98.51739739710963,98.55300904969083,15
136787,98.48562717394073,98.47659302908461,98.49466131879684,17
136910,98.53327639389644,98.51806543688846,98.54848735090442,8
137003,98.66496865933944,98.6464881717192,98.68344914695967,12
137114,98.54241914955195,98.53568229330047,98.54915600580343,9
137266,98.36204641605218,98.34998386278505,98.37410896931931,13
137419,98.27922022063431,98.25948170983139,98.29895873143724,3
137492,98.22947513796262,98.2134832848917,98.24546699103355,18
137691,98.11058632069043,98.10005616371649,98.12111647766437,20
137790,98.27841025478246,98.26431507460929,98.29250543495563,13
137987,98.32801667432938,98.31289191240427,98.34314143625448,18
138055,98.32946688110465,98.31440349777958,98.34453026442972,11
138134,98.3949305528226,98.37240829189774,98.41745281374746,19
138248,98.20544655435256,98.18656271712314,98.22433039158199,13
138442,98.1460291807233,98.13423596545427,98.15782239599234,15
138609,98.15216228139246,98.12923180493755,98.17509275784738,1
138782,98.17444822243046,98.15677498647929,98.19212145838162,8
138890,98.19441379521173,98.17341056733476,98.2154170230887,14
139030,98.1832905860249,98.16164704512643,98.20493412692336,8
139153,98.18213296728324,98.17527277868,98.18899315588648,11
139222,98.13488570891903,98.12360825332783,98.14616316451023,7
139418,98.11802589650692,98.10764438085755,98.12840741215629,7
139595,98.11329100463988,98.10344987428297,98.12313213499678,9
139697,98.05494618157348,98.04536203093092,98.06453033221605,8
139838,98.07610911409809,98.05270535150743,98.09951287668875,16
139889,98.10767233276884,98.08738744851613,98.12795721702156,18
139949,98.15218481278136,98.14087647466192,98.16349315090079,19
140069,98.08927991089377,98.07446380386163,98.1040960179259,17
140190,97.98253843435518,97.9749735153522,97.99010335335815,17
140348,98.06228491077127,98.04771850923903,98.0768513123035,18
140406,97.98226193380974,97.96353516087913,98.00098870674034,6
140573,97.98101729880342,97.95648715489868,98.00554744270816,17
140740,97.97684689226486,97.95836483105596,97.99532895347376,13
140938,97.98637694995058,97.97936199342779,97.99339190647338,12
141054,98.01041230315684,98.00002413856635,98.02080046774734,20
141191,98.06808224934778,98.05576376632534,98.08040073237022,16
141349,98.09858234557538,98.086136153018,98.11102853813276,13
141470,98.219044113811,98.20502953398143,98.23305869364056,19
141553,98.33978122320775,98.31849740992493,98.36106503649057,9
141663,98.32396751505455,98.30786071410613,98.34007431600297,13
141763,98.44711926917026,98.43912830802495,98.45511023031557,1
141858,98.60763548086464,98.59420506748444,98.62106589424485,5
142040,98.5395308049954,98.52479840104648,98.5542632089443,9
142233,98.52476407816228,98.5025940385133,98.54693411781126,2
142384,98.56359748570442,98.5542881392053,98.57290683220354,9
142555,98.5914311931883,98.56965175900955,98.61321062736705,4
142720,98.58932366232712,98.57711753072573,98.6015297939285,18
142835,98.5273098690311,98.51542706350189,98.53919267456031,14
142916,98.45569750150867,98.43858598086082,98.47280902215651,19
143113,98.55285650732647,98.53485919766419,98.57085381698874,18
143207,98.61778294292985,98.60628113719623,98.62928474866347,17
143381,98.60932088767898,98.58882600033644,98.62981577502151,15
143451,98.56109893400406,98.5434646901944,98.57873317781373,5
143543,98.6057755333188,98.58796392026457,98.62358714637304,11
143700,98.53507523990724,98.51309722446847,98.55705325534602,3
143770,98.45856952212479,98.45032953234585,98.46680951190373,8
143900,98.43148346250064,98.42113401468322,98.44183291031806,13
144019,98.49210274385823,98.4693489077264,98.51485657999005,12
144219,98.40534291656756,98.39699655442621,98.41368927870892,1
144301,98.39386399829677,98.37430854996812,98.41341944662541,9
144371,98.41359649016573,98.40668541578607,98.42050756454539,16
144561,98.49161138528065,98.48553487651627,98.49768789404503,13
144745,98.49474967148325,98.48450062619794,98.50499871676855,5
144816,98.46154199201038,98.44344533849952,98.47963864552125,13
144945,98.47846846132482,98.46460525278854,98.4923316698611,5
145028,98.60823014731925,98.59269530056062,98.62376499407787,6
145085,98.68156683887939,98.6582613911333,98.70487228662549,16
145254,98.69803452940161,98.6735348984928,98.72253416031042,18
145373,98.65691931979188,98.63294959714874,98.68088904243503,18
145468,98.64397444024314,98.62715782171156,98.66079105877472,15
145662,98.53906124098003,98.52338555835938,98.55473692360069,12
145835,98.58447894729206,98.56868558484933,98.60027230973478,3
145998,98.55514884226358,98.5470344914822,98.56326319304496,1
146048,98.63222896246526,98.61676263765676,98.64769528727376,5
146186,98.60956098026618,98.59080558099105,98.62831637954132,16
146358,98.70594600883075,98.694953798471,98.7169382191905,14
146482,98.58884806094841,98.57288381703368,98.60481230486313,7
146637,98.50709451290885,98.48445127153904,98.52973775427866,14
146788,98.50717724163536,98.48925742564954,98.52509705762118,13
146894,98.63392350073951,98.62366389523059,98.64418310624843,14
147005,98.49118371389001,98.47391938949204,98.50844803828798,9
147127,98.4762324832672,98.45826334244805,98.49420162408634,18
147245,98.34233775577715,98.3336896121971,98.3509858993572,10
147323,98.42392190546917,98.4061840512782,98.44165975966014,20
147488,98.40843670078742,98.39968091193654,98.4171924896383,1
147576,98.51906391543874,98.51307127399427,98.5250565568832,18
147631,98.53362142077827,98.5232375181205,98.54400532343605,15
147683,98.56781306607388,98.55815685611476,98.577469276033,5
147736,98.49468962126568,98.48345808756162,98.50592115496974,16
147881,98.49764108492731,98.48336739558324,98.51191477427137,2
148015,98.6143786388364,98.60645688232208,98.62230039535072,9
148165,98.6787689112411,98.67234121734612,98.68519660513607,16
148261,98.73332625587537,98.71198124139538,98.75467127035536,1
148342,98.87686815950036,98.85237618944285,98.90136012955787,8
148490,98.88837546593982,98.86862308568875,98.90812784619088,2
148590,98.80260182855335,98.78838513584711,98.81681852125959,4
148773,98.77505588744731,98.76227342823574,98.78783834665887,10
148905,98.72779775268046,98.71962552395235,98.73596998140857,2
149095,98.66717823911644,98.6494078388756,98.68494863935727,7
149237,98.6591615210125,98.63641112949163,98.68191191253338,7
149315,98.66668008636583,98.66137873226045,98.67198144047121,9
149514,98.75172355036582,98.7443305585256,98.75911654220604,8
149566,98.8552381499206,98.83642312162937,98.87405317821182,20
149655,98.83470523359392,98.82227726032785,98.84713320686,3
149768,98.85389945552863,98.83652655835988,98.87127235269739,2
149833,98.8831994193682,98.87108906586191,98.89530977287448,5
150020,98.89388701003968,98.88423351742256,98.9035405026568,18
150158,98.85379851441037,98.83268800687864,98.8749090219421,15
150257,98.93102689751362,98.91153891435617,98.95051488067107,9
150317,98.94145076936874,98.9267447267055,98.95615681203199,15
150510,98.90717125773595,98.89837574101156,98.91596677446034,6
150699,99.02595677292001,99.01400347933965,99.03791006650037,15
150819,99.09879299437614,99.07658177715832,99.12100421159396,6
150886,99.01891036812712,99.00328761952046,99.03453311673378,15
151011,99.06112434401804,99.04704276442213,99.07520592361395,17
151158,98.97055771496967,98.95088456014089,98.99023086979845,1
151301,98.9801750372632,98.96075496600952,98.99959510851687,18
151450,98.9218665634329,98.91306917438395,98.93066395248185,16
151641,98.95884963839113,98.9456535478358,98.97204572894645,11
151719,99.01263489292727,99.00570976698218,99.01956001887235,3
151780,99.03415084429568,99.01168098874408,99.05662069984729,7
151857,98.99787002856344,98.98316262281871,99.01257743430817,4
151915,98.86057164043311,98.84241321526741,98.8787300655988,17
152030,98.79489417875627,98.78891246621136,98.80087589130117,8
152098,98.97455175652352,98.95643676928556,98.99266674376149,3
152267,98.98935702214345,98.96833662316324,99.01037742112366,2
152409,98.81297167134385,98.79965260728964,98.82629073539805,12
152473,98.74566194285414,98.7241890835286,98.76713480217968,9
152658,98.77523569870998,98.76415760773261,98.78631378968734,7
152840,98.7829584538425,98.77601606883934,98.78990083884565,8
153026,98.74357446959596,98.72543693932145,98.76171199987046,19
153121,98.77815077840039,98.76198230880013,98.79431924800065,18
153277,98.77481573292052,98.75828445974058,98.79134700610045,15
153436,98.63845024065972,98.61579376027225,98.66110672104719,6
153532,98.54825390355688,98.53010326593646,98.5664045411773,18
153695,98.5189689725185,98.49529857312798,98.542639371909,11
153885,98.58974993982805,98.57731554957934,98.60218433007677,14
154017,98.58594963075141,98.56878136334628,98.60311789815655,19
